,file_name,count,mean,std,min,25%,50%,75%,max
175,tweets_US_october12_october13.csv,213.0,0.11690051927727983,0.24778884079028662,-0.6999999999999998,0.0,0.0,0.25,0.925
176,tweets_US_october13_october14.csv,220.0,0.09027455152171061,0.2286384572088962,-0.625,0.0,0.03409090909090909,0.16875,0.8
177,tweets_US_october14_october15.csv,259.0,0.15514723758138937,0.28103732590537617,-0.75,0.0,0.07199999999999998,0.31306818181818186,1.0
178,tweets_US_october15_october16.csv,195.0,0.13387039210789212,0.24375952319837715,-0.2083333333333333,0.0,0.028787878787878782,0.22613636363636364,1.0
179,tweets_US_october16_october17.csv,254.0,0.13630832811381532,0.2298012247473346,-0.75,0.0,0.03125,0.27954545454545454,1.0
180,tweets_US_october17_october18.csv,270.0,0.126659546141689,0.2674850658895502,-1.0,0.0,0.08333333333333333,0.25,0.7675
181,tweets_US_october18_october19.csv,224.0,0.15289653525650318,0.2601230002591547,-0.625,0.0,0.08006493506493506,0.25416666666666665,1.0
182,tweets_US_october19_october20.csv,269.0,0.07980558371822312,0.2268975657957984,-0.5,0.0,0.0,0.16666666666666666,1.0
183,tweets_US_october20_october21.csv,244.0,0.10575116344455485,0.22956279018226766,-0.5,0.0,0.01499999999999999,0.2,0.8333333333333334
184,tweets_US_october21_october22.csv,251.0,0.10713679103930598,0.253820510761946,-0.5,0.0,0.0,0.2333333333333334,0.9
185,tweets_US_october22_october23.csv,237.0,0.14728124372111717,0.23700174270198995,-0.4,0.0,0.07916666666666666,0.275,1.0
186,tweets_US_october23_october24.csv,329.0,0.07070739856226178,0.22858035493714332,-0.8,0.0,0.0,0.2272727272727273,0.5
187,tweets_US_october24_october25.csv,301.0,0.07156173944795208,0.22969272520493206,-0.625,0.0,0.0,0.13636363636363635,0.8
188,tweets_US_october25_october26.csv,209.0,0.13304022510362223,0.2682072392646149,-0.4,0.0,0.03333333333333333,0.2,1.0
189,tweets_US_october26_october27.csv,238.0,0.10429743859349296,0.19851205739769956,-0.2916666666666667,0.0,0.022222222222222227,0.2,0.8
190,tweets_US_october28_october29.csv,271.0,0.15856636675132985,0.2920730049767644,-0.5,0.0,0.0,0.3125,1.0
191,tweets_US_october29_october30.csv,314.0,0.11464941154033512,0.27903618375325107,-0.794642857142857,0.0,0.004166666666666667,0.26250000000000007,1.0
192,tweets_US_october30_october31.csv,320.0,0.09100296233352874,0.21999107107724694,-1.0,0.0,0.05676767676767676,0.225,0.6333333333333334
193,tweets_US_october31_november1.csv,546.0,0.21269225400921832,0.2724826137587374,-0.5,0.0,0.13636363636363635,0.4,1.0
194,tweets_US_november1_november2.csv,281.0,0.18362523943039957,0.2681312104223402,-0.4583333333333333,0.0,0.078125,0.3583333333333333,1.0
195,tweets_US_november2_november3.csv,199.0,0.13910565634811867,0.23807728905520684,-0.6,0.0,0.1,0.25625,0.890625
196,tweets_US_november3_november4.csv,248.0,0.08561238828375925,0.25406034476977585,-0.7142857142857143,0.0,0.0,0.1787878787878788,1.0
197,tweets_US_november4_november5.csv,210.0,0.09232258383151241,0.2035284360740064,-0.5,0.0,0.0,0.2,0.675
198,tweets_US_november5_november6.csv,238.0,0.14173833027529195,0.3114477164924867,-0.7999999999999999,0.0,0.0,0.26576704545454544,1.0
199,tweets_US_november6_november7.csv,225.0,0.11553643950846332,0.26329093318281144,-0.5249999999999999,0.0,0.0,0.2031539888682745,1.0
200,tweets_US_november7_november8.csv,222.0,0.14396972730306062,0.2314017687456641,-0.6,0.0,0.1,0.3178030303030303,1.0
201,tweets_US_november8_november9.csv,224.0,0.20668468727453101,0.28851987256617045,-0.35,0.0,0.1,0.40909090909090906,1.0
202,tweets_US_november9_november10.csv,155.0,0.08518832259810082,0.22114358784709626,-0.36603515625,0.0,0.0,0.2,0.8
203,tweets_US_november10_november11.csv,199.0,0.11498608682693166,0.18202947200449912,-0.5,0.0,0.075,0.23122767857142856,0.825
204,tweets_US_november11_november12.csv,235.0,0.16224139807444327,0.3016442471706654,-0.7333333333333333,0.0,0.03409090909090909,0.293828125,1.0
